Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
36111562,"Senlin Ascends (The Books of Babel, #1)",Josiah Bancroft,"Bancroft, Josiah",,"=""""","=""""",4,4.17,Orbit,Kindle Edition,383,2017,2013,2021/05/09,2018/01/16,"read-fantasy, year-2021","read-fantasy (#158), year-2021 (#15)",read,,,,1,,,0,,,,,
35412097,When: The Scientific Secrets of Perfect Timing,Daniel H. Pink,"Pink, Daniel H.",,"=""0735210624""","=""9780735210622""",0,3.79,Riverhead Books,Hardcover,272,2018,2018,,2020/01/22,"to-read-culture-nf, currently-reading","to-read-culture-nf (#68), currently-reading (#1)",currently-reading,,,,1,,,0,,,,,
30282601,"The Collapsing Empire (The Interdependency, #1)",John Scalzi,"Scalzi, John",,"=""""","=""""",4,4.10,Tor Books,Kindle Edition,336,2017,2017,2021/04/23,2020/12/14,"read-science-fiction, year-2021","read-science-fiction (#34), year-2021 (#14)",read,,,,1,,,0,,,,,
23534636,Lingo: A Language Spotter's Guide to Europe,Gaston Dorren,"Dorren, Gaston",Alison Edwards,"=""""","=""""",4,3.92,Profile Books,Kindle Edition,304,2014,2014,2021/04/18,2021/03/22,"read-culture-nf, year-2021","read-culture-nf (#76), year-2021 (#13)",read,,,,1,,,0,,,,,
19306508,Man's Search for Meaning,Viktor E. Frankl,"Frankl, Viktor E.",Ilse Lasch,"=""""","=""""",4,4.35,Ebury Digital,Kindle Edition,160,2013,1946,2021/03/29,2020/01/30,"read-culture-nf, year-2021","read-culture-nf (#75), year-2021 (#12)",read,,,,1,,,0,,,,,
40180098,The Overstory,Richard Powers,"Powers, Richard",,"=""039335668X""","=""9780393356687""",0,4.11,W.W. Norton & Company,Paperback,502,2019,2018,,2021/03/25,to-read,to-read (#172),to-read,,,,0,,,0,,,,,
8444621,Through the Language Glass: Why the World Looks Different in Other Languages,Guy Deutscher,"Deutscher, Guy",,"=""080508195X""","=""9780805081954""",0,3.91,Metropolitan Books,Hardcover,304,2010,2010,,2021/03/24,to-read,to-read (#171),to-read,,,,0,,,0,,,,,
40265869,"The Woman Who Smashed Codes: A True Story of Love, Spies, and the Unlikely Heroine Who Outwitted America's Enemies",Jason Fagone,"Fagone, Jason",,"=""""","=""""",0,4.03,Dey Street Books,Kindle Edition,464,2017,2017,,2021/03/21,to-read,to-read (#170),to-read,,,,0,,,0,,,,,
16344,"Dumb Witness (Hercule Poirot, #16)",Agatha Christie,"Christie, Agatha",,"=""0007120796""","=""9780007120796""",4,3.88,HarperCollins,Paperback,336,2002,1937,2021/03/19,2021/03/15,"read-classics, year-2021","read-classics (#38), year-2021 (#11)",read,,,,1,,,0,,,,,
18887258,Terra Sonâmbula,Mia Couto,"Couto, Mia",,"=""9722126342""","=""9789722126342""",4,4.05,Editorial Caminho,Paperback,336,2013,1992,2021/03/15,2021/02/12,"read-broad-fiction, year-2021, language-portuguese","read-broad-fiction (#26), year-2021 (#10), language-portuguese (#1)",read,,,,1,,,0,,,,,
40121378,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,James Clear,"Clear, James",,"=""""","=""""",4,4.36,Avery,Kindle Edition,319,2018,2018,2019/10/27,2019/10/06,"read-culture-nf, year-2019, year-2021","read-culture-nf (#54), year-2019 (#25), year-2021 (#9)",read,,,,3,,,0,,,,,
20887238,"Traitor's Blade (Greatcoats, #1)",Sebastien de Castell,"Castell, Sebastien de",,"=""""","=""""",0,4.05,Jo Fletcher Books,Kindle Edition,325,2014,2014,,2021/03/06,to-read,to-read (#169),to-read,,,,0,,,0,,,,,
34066798,A Gentleman in Moscow,Amor Towles,"Towles, Amor",,"=""0143110438""","=""9780143110439""",0,4.33,Penguin Books,Paperback,462,2019,2016,,2021/02/26,to-read,to-read (#168),to-read,,,,0,,,0,,,,,
15868,"Harry Potter y la piedra filosofal (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.","Alicia Dellepiane Rawson, Dolores Avendaño","=""8478886540""","=""9788478886548""",4,4.48,Salamandra,Hardcover,254,1999,1997,2013/10/27,2013/09/13,"language-español, year-2013","language-español (#1), year-2013 (#31)",read,,,,1,,,1,,,unspecified,,
8131906,Start with Why: How Great Leaders Inspire Everyone to Take Action,Simon Sinek,"Sinek, Simon",,"=""""","=""""",3,4.08,Portfolio,Kindle Edition,258,2009,2009,2021/02/20,2018/04/06,"read-culture-nf, year-2021","read-culture-nf (#74), year-2021 (#8)",read,,,,1,,,0,,,,,
44011,"Shield of Thunder (Troy, #2)",David Gemmell,"Gemmell, David",Željko Petrović,"=""0593052226""","=""9780593052228""",0,4.37,Bantam Press,Hardcover,480,2006,2006,,2021/02/14,year-2021,year-2021 (#7),read,,,,0,,,0,,,,,
8584562,"Le dernier Olympien (Percy Jackson, #5)",Rick Riordan,"Riordan, Rick",Mona de Pracontal,"=""2226209522""","=""9782226209528""",4,4.50,Albin Michel,Broché,425,2010,2009,,2021/02/14,"year-2021, read-fantasy","year-2021 (#6), read-fantasy (#157)",read,,,,1,,,0,,,,,
40195463,Circe,Madeline Miller,"Miller, Madeline",,"=""""","=""""",5,4.26,"Little, Brown and Company",Kindle Edition,400,2018,2018,2020/04/11,2019/12/03,"year-2020, read-fantasy","year-2020 (#13), read-fantasy (#147)",read,,,,1,,,0,,,,,
7706484,"The Last Olympian (Percy Jackson and the Olympians, #5)",Rick Riordan,"Riordan, Rick",,"=""0141321288""","=""9780141321288""",5,4.50,Puffin,Paperback,361,2010,2009,2012/10/04,2015/06/11,,,read,,,,1,,,2,,,unspecified,,
6342995,The Score Takes Care of Itself: My Philosophy of Leadership,Bill   Walsh,"Walsh, Bill","Steve Jamison, Craig Walsh","=""1591842662""","=""9781591842668""",0,4.25,Portfolio Hardcover,Hardcover,288,2009,2009,,2021/02/09,to-read,to-read (#167),to-read,,,,0,,,0,,,,,
12127343,"Fall of Kings (Troy, #3)",David Gemmell,"Gemmell, David",,"=""""","=""""",5,4.39,,Kindle Edition,676,,2007,2010/08/20,2011/11/06,"read-historical, year-2016, year-2021","read-historical (#6), year-2016 (#18), year-2021 (#5)",read,,,,3,,,0,,,,,
141495,Wonderland Avenue: Tales of Glamour and Excess,Danny Sugerman,"Sugerman, Danny",Ralph Steadman,"=""0316773549""","=""9780316773546""",0,4.23,Little Brown and Company,Paperback,480,1995,1989,,2021/01/30,to-read,to-read (#166),to-read,,,,0,,,0,,,,,
8684868,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,"Collins, Suzanne",,"=""""","=""""",4,4.05,Scholastic Press,Kindle Edition,390,2010,2010,2011/09/09,2011/11/06,read-science-fiction,read-science-fiction (#4),read,,,,1,,,0,,,,,
12127346,"Shield of Thunder (Troy, #2)",David Gemmell,"Gemmell, David",,"=""""","=""""",5,4.37,,Kindle Edition,642,,2006,2010/08/17,2011/11/06,"read-historical, year-2016","read-historical (#1), year-2016 (#20)",read,,,,2,,,0,,,,,
41022133,Colorless Tsukuru Tazaki and His Years of Pilgrimage,Haruki Murakami,"Murakami, Haruki",,"=""""","=""""",3,3.86,Vintage,Kindle Edition,308,2014,2013,2021/01/18,2021/01/15,"read-broad-fiction, year-2021","read-broad-fiction (#25), year-2021 (#4)",read,,,,1,,,0,,,,,
11070265,Cards on the Table,Agatha Christie,"Christie, Agatha",,"=""""","=""""",4,3.94,,Kindle Edition,228,,1936,2021/01/14,2021/01/12,"read-classics, year-2021","read-classics (#37), year-2021 (#3)",read,,,,1,,,0,,,,,
15705460,A Death in the Family (My Struggle Book 1),Karl Ove Knausgård,"Knausgård, Karl Ove",Don Bartlett,"=""0099555166""","=""9780099555162""",0,4.08,Vintage,Paperback,490,2013,2009,,2021/01/12,to-read,to-read (#165),to-read,,,,0,,,0,,,,,
54511226,"Dawnshard (The Stormlight Archive, #3.5)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",4,4.55,Dragonsteel Entertainment,Kindle Edition,208,2020,2020,2021/01/11,2021/01/10,"read-fantasy, year-2021","read-fantasy (#156), year-2021 (#2)",read,,,,1,,,0,,,,,
11437345,"Singularity Sky (Eschaton, #1)",Charles Stross,"Stross, Charles",,"=""""","=""""",2,3.83,Orbit,Kindle Edition,356,2008,2003,2021/01/09,2020/09/19,"read-science-fiction, year-2021","read-science-fiction (#33), year-2021 (#1)",read,,,,1,,,0,,,,,
6859248,"O Mar de Ferro (As Crónicas de Gelo e Fogo, #8)",George R.R. Martin,"Martin, George R.R.",Jorge Candeias,"=""9896371350""","=""9789896371357""",4,4.20,Edições Saída de Emergência,Paperback,384,2009,,2009/10/16,2012/07/21,read-fantasy,read-fantasy (#19),read,,,,1,,,1,,,unspecified,,
34068552,Salvation (Salvation Sequence #1),Peter F. Hamilton,"Hamilton, Peter F.",,"=""0399178848""","=""9780399178849""",0,4.16,Del Rey Books,Paperback,576,2018,2018,,2020/12/31,to-read,to-read (#164),to-read,,,,0,,,0,,,,,
29058155,"Harry Potter and the Cursed Child (Harry Potter, #8)",John Tiffany,"Tiffany, John","Jack Thorne, J.K. Rowling","=""""","=""""",3,3.59,Pottermore,Kindle Edition,320,2016,2016,2016/11/01,2016/12/27,"read-fantasy, year-2016","read-fantasy (#119), year-2016 (#12)",read,,,,1,,,0,,,,,
6310025,"As duas torres (O senhor dos anéis, #2)",J.R.R. Tolkien,"Tolkien, J.R.R.",Fernanda Pinto Rodrigues,"=""9721041440""","=""9789721041448""",5,4.45,Europa-América,Paperback,388,2002,1954,2002/01/01,2011/11/07,"read-fantasy, year-2020","read-fantasy (#87), year-2020 (#37)",read,,,,1,,,1,,,unspecified,,
6106,A Short History of Byzantium,John Julius Norwich,"Norwich, John Julius",,"=""0679772693""","=""9780679772699""",0,4.10,Vintage,Paperback,496,1998,1997,,2020/12/29,to-read,to-read (#163),to-read,,,,0,,,0,,,,,
92755,"The Riddle-Master of Hed (Riddle-Master, #1)",Patricia A. McKillip,"McKillip, Patricia A.",,"=""0345331044""","=""9780345331045""",0,4.00,Del Rey / Ballantine,Paperback,240,1980,1976,,2020/12/29,to-read,to-read (#162),to-read,,,,0,,,0,,,,,
96278,"Sheepfarmer's Daughter (The Deed of Paksenarrion, #1)",Elizabeth Moon,"Moon, Elizabeth",,"=""0671319647""","=""9780671319649""",0,4.14,Baen Books,Mass Market Paperback,506,2000,1988,,2020/12/29,to-read,to-read (#161),to-read,,,,0,,,0,,,,,
30231806,"Goodbye, Things: The New Japanese Minimalism",Fumio Sasaki,"Sasaki, Fumio",Eriko Sugita,"=""0393609030""","=""9780393609035""",0,3.80,W. W. Norton & Company,Hardcover,259,2017,2015,,2020/12/28,to-read,to-read (#160),to-read,,,,0,,,0,,,,,
50892360,"Black Sun (Between Earth and Sky, #1)",Rebecca Roanhorse,"Roanhorse, Rebecca",,"=""1534437673""","=""9781534437678""",0,4.26,Saga Press,Hardcover,454,2020,2020,,2020/12/23,to-read,to-read (#159),to-read,,,,0,,,0,,,,,
12127335,"Lord of the Silver Bow (Troy, #1)",David Gemmell,"Gemmell, David",,"=""""","=""""",5,4.33,Transworld Digital,Kindle Edition,642,2009,2005,2010/08/02,2011/11/06,"read-historical, year-2016, year-2020","read-historical (#8), year-2016 (#19), year-2020 (#36)",read,,,,3,,,0,,,,,
63697,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Oliver Sacks,"Sacks, Oliver",,"=""0684853949""","=""9780684853949""",0,4.05,Touchstone,Paperback,243,1998,1985,,2020/12/15,"to-read, to-read-culture-nf","to-read (#158), to-read-culture-nf (#71)",to-read,,,,0,,,0,,,,,
29396,"Furies of Calderon (Codex Alera, #1)",Jim Butcher,"Butcher, Jim",,"=""044101268X""","=""9780441012688""",0,4.10,Ace,Paperback,688,2005,2004,,2020/12/15,to-read,to-read (#157),to-read,,,,0,,,0,,,,,
45100,"Ship of Magic (Liveship Traders, #1)",Robin Hobb,"Hobb, Robin",,"=""000649885X""","=""9780006498858""",0,4.13,Voyager,Mass Market Paperback,880,1999,1998,,2020/12/15,to-read,to-read (#156),to-read,,,,0,,,0,,,,,
50548197,"A Deadly Education (The Scholomance, #1)",Naomi Novik,"Novik, Naomi",,"=""0593128486""","=""9780593128480""",0,4.04,Del Rey Books,Hardcover,336,2020,2020,,2020/12/14,to-read,to-read (#155),to-read,,,,0,,,0,,,,,
18966806,"Morning Star (Red Rising Saga, #3)",Pierce Brown,"Brown, Pierce",,"=""0345539842""","=""9780345539847""",3,4.48,Del Rey,Hardcover,524,2016,2016,2020/12/14,2020/12/13,"read-science-fiction, year-2020","read-science-fiction (#32), year-2020 (#35)",read,,,,1,,,0,,,,,
21425079,"Golden Son (Red Rising, #2)",Pierce Brown,"Brown, Pierce",,"=""""","=""""",4,4.44,Del Rey,Kindle Edition,465,2015,2015,,2020/12/13,"read-science-fiction, year-2020","read-science-fiction (#31), year-2020 (#34)",read,,,,1,,,0,,,,,
22886654,La Vérité sur l'Affaire Harry Quebert,Joël Dicker,"Dicker, Joël",,"=""""","=""""",0,4.09,Editions de Fallois,Kindle Edition,700,2014,2012,,2020/09/08,to-read,to-read (#154),to-read,,,,0,,,0,,,,,
26312997,Peak: Secrets from the New Science of Expertise,K. Anders Ericsson,"Ericsson, K. Anders",Robert Pool,"=""0544456254""","=""9780544456259""",5,4.21,Eamon Dolan/Houghton Mifflin Harcourt,ebook,336,2016,2016,2020/11/18,2019/11/18,"read-culture-nf, year-2020","read-culture-nf (#73), year-2020 (#33)",read,,,,1,,,0,,,,,
27161228,The Ocean at the End of the Lane,Neil Gaiman,"Gaiman, Neil",,"=""0062459368""","=""9780062459367""",4,4.00,William Morrow,Paperback,241,2019,2013,2020/10/27,2019/12/10,"read-fantasy, year-2020","read-fantasy (#155), year-2020 (#32)",read,,,,1,,,0,,,,,
40965884,Creative Selection: Inside Apple's Design Process During the Golden Age of Steve Jobs,Ken Kocienda,"Kocienda, Ken",,"=""1529004713""","=""9781529004717""",4,4.05,Macmillan,Paperback,288,2018,2018,2020/10/24,2020/09/15,"read-culture-nf, year-2020","read-culture-nf (#72), year-2020 (#31)",read,,,,1,,,0,,,,,
42639871,Siddharta,Hermann Hesse,"Hesse, Hermann",,"=""9502531329""","=""9789502531328""",0,4.04,MEXICANOS UNIDOS,Paperback,,,1922,,2020/10/17,to-read,to-read (#153),to-read,,,,0,,,0,,,,,
8570909,The God Engines,John Scalzi,"Scalzi, John",Vincent Chong,"=""""","=""""",4,3.61,,Kindle Edition,136,2010,2009,2020/09/22,2020/09/21,"read-science-fiction, year-2020","read-science-fiction (#30), year-2020 (#30)",read,,,,1,,,0,,,,,
29965800,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,"Manson, Mark",,"=""""","=""""",3,3.93,HarperOne,Kindle Edition,229,2016,2016,2020/10/03,2020/09/27,"read-culture-nf, year-2020","read-culture-nf (#70), year-2020 (#28)",read,,,,1,,,0,,,,,
40063024,Dreyer's English: An Utterly Correct Guide to Clarity and Style,Benjamin Dreyer,"Dreyer, Benjamin",,"=""0812995708""","=""9780812995701""",4,4.36,Random House,Hardcover,295,2019,2019,2020/10/10,2020/09/01,"read-culture-nf, year-2020","read-culture-nf (#71), year-2020 (#29)",read,,,,1,,,0,,,,,
44525305,The Ride of a Lifetime: Lessons Learned from 15 Years as CEO of the Walt Disney Company,Robert Iger,"Iger, Robert",Joel Lovell,"=""""","=""""",0,4.40,Random House,Hardcover,272,2019,2019,,2020/10/09,to-read,to-read (#152),to-read,,,,0,,,0,,,,,
13721709,The Antidote: Happiness for People Who Can't Stand Positive Thinking,Oliver Burkeman,"Burkeman, Oliver",,"=""1429947608""","=""9781429947602""",0,4.02,"Farrar, Straus and Giroux",ebook,256,2012,2012,,2020/10/03,to-read,to-read (#151),to-read,,,,0,,,0,,,,,
13589182,Mastery,Robert Greene,"Greene, Robert",,"=""0670024961""","=""9780670024964""",0,4.26,Viking,Hardcover,318,2012,2012,,2020/10/03,to-read,to-read (#150),to-read,,,,0,,,0,,,,,
42747739,Swordheart,T. Kingfisher,"Kingfisher, T.",,"=""1614504636""","=""9781614504634""",0,4.26,Argyll Productions,Hardcover,426,2018,2018,,2020/10/03,to-read,to-read (#149),to-read,,,,0,,,0,,,,,
32145,Stiff: The Curious Lives of Human Cadavers,Mary Roach,"Roach, Mary",,"=""0393324826""","=""9780393324822""",0,4.05,W. W. Norton  Company,Paperback,303,2004,2003,,2020/10/02,to-read,to-read (#148),to-read,,,,0,,,0,,,,,
2315892,Best Served Cold,Joe Abercrombie,"Abercrombie, Joe",,"=""0575082453""","=""9780575082458""",0,4.16,Gollancz,Hardcover,534,2009,2009,,2020/09/19,to-read,to-read (#147),to-read,,,,0,,,0,,,,,
26232419,"The Death of  Dulgath (The Riyria Chronicles, #3)",Michael J. Sullivan,"Sullivan, Michael J.",,"=""""","=""""",4,4.39,"Riyria Enterprises, LLC",Kindle Edition,408,2015,2015,2020/03/17,2018/11/17,"read-fantasy, year-2020","read-fantasy (#146), year-2020 (#11)",read,,,,1,,,0,,,,,
18858250,"The Chimp Paradox: The Acclaimed Mind Management Programme to Help You Achieve Success, Confidence and Happiness",Steve   Peters,"Peters, Steve",,"=""""","=""""",3,3.98,Ebury Digital,Kindle Edition,368,2012,2012,2020/04/05,2020/03/18,"read-culture-nf, year-2020","read-culture-nf (#64), year-2020 (#12)",read,,,,1,,,0,,,,,
34814099,"The City of Brass (The Daevabad Trilogy, #1)",S.A. Chakraborty,"Chakraborty, S.A.",,"=""""","=""""",4,4.11,Harper Voyager,Kindle Edition,569,2017,2017,2020/05/10,2019/10/08,"read-fantasy, year-2020","read-fantasy (#148), year-2020 (#16)",read,,,,1,,,0,,,,,
26259816,Black Box Thinking: The Surprising Truth About Success,Matthew Syed,"Syed, Matthew",,"=""""","=""""",4,4.31,John Murray,Kindle Edition,352,2015,2015,2020/06/15,2020/03/18,"read-culture-nf, year-2020","read-culture-nf (#66), year-2020 (#18)",read,,,,1,,,0,,,,,
8153988,"The Eye of the World (The Wheel of Time, #1)",Robert Jordan,"Jordan, Robert",David   Grove,"=""""","=""""",3,4.17,Tor Books,Kindle Edition,753,2009,1990,2020/07/19,2020/07/01,"read-fantasy, year-2020","read-fantasy (#150), year-2020 (#21)",read,,,,1,,,0,,,,,
6567844,"Men at Arms (Discworld, #15; City Watch #2)",Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",5,4.35,HarperCollins,Kindle Edition,387,2009,1993,2020/08/31,2015/06/11,"read-fantasy, year-2020","read-fantasy (#152), year-2020 (#25)",read,,,,1,,,0,,,,,
48517397,Indistractable: How to Control Your Attention and Choose Your Life,Nir   Eyal,"Eyal, Nir",,"=""""","=""""",3,3.75,Bloomsbury Publishing,Kindle Edition,336,2019,2019,2020/08/05,2020/07/13,"read-culture-nf, year-2020","read-culture-nf (#69), year-2020 (#27)",read,,,,1,,,0,,,,,
6218096,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,"Riordan, Rick",,"=""014132127X""","=""9780141321271""",4,4.39,Puffin,Paperback,342,2010,2008,2020/09/12,2015/06/11,read-fantasy,read-fantasy (#153),read,,,,1,,,2,,,unspecified,,
33167227,La Bataille du labyrinthe (Percy Jackson #4),Rick Riordan,"Riordan, Rick",,"=""2019109980""","=""9782019109981""",3,4.39,Livre de Poche Jeunesse,Unknown Binding,416,2016,2008,2020/09/12,2020/09/14,"year-2020, read-fantasy","year-2020 (#26), read-fantasy (#154)",read,,,,1,,,0,,,,,
45047384,The House in the Cerulean Sea,T.J. Klune,"Klune, T.J.",,"=""""","=""""",5,4.53,Tor Books,Kindle Edition,394,2020,2020,2020/09/14,2020/09/08,"read-fantasy, year-2020","read-fantasy (#151), year-2020 (#24)",read,,,,1,,,0,,,,,
45280024,The Pragmatic Programmer: Your Journey to Mastery,Andrew Hunt,"Hunt, Andrew",David Hurst Thomas,"=""0135957052""","=""9780135957059""",0,4.32,Addison-Wesley Professional,Hardcover,352,2019,1999,,2020/07/23,to-read,to-read (#146),to-read,,,,0,,,0,,,,,
44245196,The Great Mental Models: General Thinking Concepts,Shane Parrish,"Parrish, Shane",Rhiannon Beaubien,"=""""","=""""",0,4.08,Latticework Publishing Inc.,Kindle Edition,216,2019,2018,,2020/08/02,to-read,to-read (#145),to-read,,,,0,,,0,,,,,
34554132,"We Are Legion (We Are Bob) (Bobiverse, #1)",Dennis E. Taylor,"Taylor, Dennis E.",,"=""""","=""""",0,4.28,Worldbuilders Press,Kindle Edition,383,2017,2016,,2020/08/21,"to-read, to-read-science-fiction","to-read (#144), to-read-science-fiction (#13)",to-read,,,,0,,,0,,,,,
30558257,"Unsouled (Cradle, #1)",Will Wight,"Wight, Will",,"=""""","=""""",0,4.18,Hidden Gnome Publishing,Kindle Edition,294,2016,2016,,2020/08/21,"to-read, to-read-fantasy","to-read (#143), to-read-fantasy (#20)",to-read,,,,0,,,0,,,,,
52294529,Deep Thinking,Garry Kasparov,"Kasparov, Garry",Mig Greengard,"=""8860445701""","=""9788860445704""",0,3.92,Fandango Libri,Paperback,,2019,2017,,2020/01/08,"to-read, to-read-culture-nf","to-read (#102), to-read-culture-nf (#58)",to-read,,,,0,,,0,,,,,
72111,"Astro City, Vol. 1: Life in the Big City",Kurt Busiek,"Busiek, Kurt","Brent Anderson, Alex Ross","=""156389551X""","=""9781563895517""",0,4.11,WildStorm,Paperback,192,1999,1996,,2020/08/14,to-read,to-read (#142),to-read,,,,0,,,0,,,,,
18046624,"Red Rising (Red Rising Saga, #1)",Pierce Brown,"Brown, Pierce",,"=""""","=""""",5,4.23,Del Rey,Kindle Edition,400,2014,2014,2020/08/10,2017/08/07,"read-science-fiction, year-2020","read-science-fiction (#29), year-2020 (#23)",read,,,,1,,,0,,,,,
36680837,Meditations: A New Translation,Marcus Aurelius,"Aurelius, Marcus",Gregory Hays,"=""""","=""""",4,4.22,Modern Library,Kindle Edition,256,2002,180,2020/07/01,2020/03/05,"read-culture-nf, year-2020","read-culture-nf (#68), year-2020 (#22)",read,,,,1,,,0,,,,,
35397,Zen Guitar,Philip Toshio Sudo,"Sudo, Philip Toshio",,"=""068483877X""","=""9780684838779""",0,4.01,Simon  Schuster,Paperback,208,1998,1997,,2020/06/29,to-read,to-read (#141),to-read,,,,0,,,0,,,,,
41721428,Can't Hurt Me: Master Your Mind and Defy the Odds,David Goggins,"Goggins, David",,"=""""","=""""",3,4.36,Lioncrest Publishing,Kindle Edition,366,2018,2018,2020/06/29,2018/12/20,"read-culture-nf, year-2020","read-culture-nf (#67), year-2020 (#20)",read,,,,1,,,0,,,,,
16174983,"The King Beyond the Gate (Drenai Saga, #2)",David Gemmell,"Gemmell, David",,"=""""","=""""",4,4.13,Hachette Digital,Kindle Edition,412,2011,1985,2020/06/22,2020/06/17,"read-fantasy, year-2020","read-fantasy (#149), year-2020 (#19)",read,,,,1,,,0,,,,,
43521682,"The Bone Ships (The Tide Child, #1)",R.J.  Barker,"Barker, R.J.",,"=""0316487961""","=""9780316487962""",0,4.13,Orbit,Paperback,512,2019,2019,,2020/06/17,"to-read, to-read-fantasy","to-read (#140), to-read-fantasy (#19)",to-read,,,,0,,,0,,,,,
8752885,"The Dragon's Path (The Dagger and the Coin, #1)",Daniel Abraham,"Abraham, Daniel",,"=""1841498874""","=""9781841498874""",0,3.79,Orbit,Paperback,555,2011,2011,,2020/06/17,"to-read, to-read-fantasy","to-read (#139), to-read-fantasy (#18)",to-read,,,,0,,,0,,,,,
18077903,"Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration",Ed Catmull,"Catmull, Ed",Amy    Wallace,"=""0812993012""","=""9780812993011""",0,4.20,Random House,Hardcover,368,2014,2009,,2020/06/12,to-read,to-read (#138),to-read,,,,0,,,0,,,,,
6506772,"Murder in Mesopotamia (Hercule Poirot, #14)",Agatha Christie,"Christie, Agatha",,"=""""","=""""",3,3.92,William Morrow Paperbacks,Kindle Edition,272,2009,1936,2020/06/02,2020/05/30,"read-classics, year-2020","read-classics (#36), year-2020 (#17)",read,,,,1,,,0,,,,,
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",0,3.99,HarperPerennial / Perennial Classics,Paperback,268,1998,1932,,2020/05/26,to-read,to-read (#137),to-read,,,,0,,,0,,,,,
41196731,Nudge: Um Pequeno Empurrão,Richard H. Thaler,"Thaler, Richard H.",Cass R. Sunstein,"=""""","=""""",3,3.83,Lua de Papel,Paperback,368,2018,2008,2020/05/04,2020/04/13,"read-culture-nf, year-2020","read-culture-nf (#65), year-2020 (#15)",read,,,,1,,,0,,,,,
18926836,The Philosopher's Toolkit: A Compendium of Philosophical Concepts and Methods,Julian Baggini,"Baggini, Julian",Peter S. Fosl,"=""""","=""""",0,3.94,Wiley-Blackwell,Kindle Edition,305,2011,2001,,2020/05/04,to-read,to-read (#136),to-read,,,,0,,,0,,,,,
51824318,River of Thieves,Clayton W. Snyder,"Snyder, Clayton W.",,"=""1093366486""","=""9781093366488""",0,3.61,Independently Published,Paperback,,2019,2019,,2020/05/04,to-read,to-read (#135),to-read,,,,0,,,0,,,,,
1432331,"Arsène Lupin, gentleman cambrioleur",Maurice Leblanc,"Leblanc, Maurice",,"=""2253002828""","=""9782253002826""",3,3.90,Le Livre de Poche,Mass Market Paperback,184,2010,1907,2020/04/12,2019/12/26,"language-francais, read-classics, year-2020","language-francais (#5), read-classics (#35), year-2020 (#14)",read,,,,1,,,0,,,,,
39603796,The Wolf in the Whale,Jordanna Max Brodsky,"Brodsky, Jordanna Max",,"=""0316417157""","=""9780316417150""",0,4.16,Redhook,Paperback,544,2019,2019,,2020/04/11,"to-read, read-historical","to-read (#134), read-historical (#12)",to-read,,,,0,,,0,,,,,
25499718,"Children of Time (Children of Time, #1)",Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""1447273281""","=""9781447273288""",0,4.26,PanMacmillan,Hardcover,600,2015,2015,,2020/04/11,"to-read, to-read-science-fiction","to-read (#133), to-read-science-fiction (#12)",to-read,,,,0,,,0,,,,,
2855034,Nation,Terry Pratchett,"Pratchett, Terry",,"=""0061433012""","=""9780061433016""",0,4.08,HarperCollins,Hardcover,367,2008,2008,,2020/04/11,"to-read, to-read-fantasy","to-read (#132), to-read-fantasy (#17)",to-read,,,,0,,,0,,,,,
1605607,"Harry Potter y el cáliz de fuego (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.","Adolfo Muñoz García, Nieves Martín Azofra","=""8478886451""","=""9788478886456""",5,4.56,Salamandra,Hardcover,635,2001,2000,2020/01/16,2020/01/17,"year-2013, language-español","year-2013 (#37), language-español (#8)",read,,,,1,,,0,,,,,
3484669,"Harry Potter e o Prisioneiro de Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Isabel Fraga,"=""9722326015""","=""9789722326018""",5,4.57,Editorial Presença,Paperback,343,2000,1999,2001/03/01,2015/07/02,read-fantasy,read-fantasy (#107),read,,,,1,,,1,,,unspecified,,
357545,Harry Potter y la cámara secreta (Harry Potter #2),J.K. Rowling,"Rowling, J.K.","Adolfo Muñoz García, Nieves Martín Azofra","=""""","=""""",5,4.43,Salamandra,Hardcover,286,1999,1998,2019/12/01,2020/01/05,"year-2013, language-español","year-2013 (#36), language-español (#7)",read,,,,1,,,0,,,,,
